,index,LCLid,Enabled At,Disabled At,Duration
4434,440,4733,02-04-2012 09:30,28-02-2014 00:00,696 days 14:30:00
4431,887,4734,02-04-2012 10:00,28-02-2014 00:00,696 days 14:00:00
4430,888,4735,02-04-2012 10:00,28-02-2014 00:00,696 days 14:00:00
4429,889,4736,02-04-2012 10:00,28-02-2014 00:00,696 days 14:00:00
4428,890,4737,02-04-2012 10:30,28-02-2014 00:00,696 days 13:30:00
4427,891,4738,02-04-2012 10:30,28-02-2014 00:00,696 days 13:30:00
4426,892,4739,02-04-2012 11:00,28-02-2014 00:00,696 days 13:00:00
4425,893,4740,02-04-2012 11:00,28-02-2014 00:00,696 days 13:00:00
4423,894,4741,02-04-2012 11:30,28-02-2014 00:00,696 days 12:30:00
4424,895,4742,02-04-2012 11:30,28-02-2014 00:00,696 days 12:30:00
4421,896,4743,02-04-2012 12:00,28-02-2014 00:00,696 days 12:00:00
4422,441,4744,02-04-2012 12:00,28-02-2014 00:00,696 days 12:00:00
4418,897,4745,02-04-2012 12:30,28-02-2014 00:00,696 days 11:30:00
4419,442,4746,02-04-2012 12:30,28-02-2014 00:00,696 days 11:30:00
4420,898,4747,02-04-2012 12:30,28-02-2014 00:00,696 days 11:30:00
4417,899,4748,02-04-2012 12:30,28-02-2014 00:00,696 days 11:30:00
4416,900,4749,02-04-2012 13:00,28-02-2014 00:00,696 days 11:00:00
1102,901,4750,02-04-2012 13:00,18-09-2013 00:00,533 days 11:00:00
4415,443,4751,02-04-2012 13:00,28-02-2014 00:00,696 days 11:00:00
4414,902,4752,02-04-2012 14:00,28-02-2014 00:00,696 days 10:00:00
4412,444,4753,02-04-2012 14:00,28-02-2014 00:00,696 days 10:00:00
4413,903,4754,02-04-2012 14:00,28-02-2014 00:00,696 days 10:00:00
329,445,4755,02-04-2012 15:00,16-07-2013 23:30,470 days 08:30:00
155,904,4756,03-04-2012 08:00,27-02-2013 00:00,329 days 16:00:00
4409,446,4757,03-04-2012 08:30,28-02-2014 00:00,695 days 15:30:00
4411,905,4758,03-04-2012 08:30,28-02-2014 00:00,695 days 15:30:00
4410,906,4759,03-04-2012 08:30,28-02-2014 00:00,695 days 15:30:00
4407,907,4760,03-04-2012 09:00,28-02-2014 00:00,695 days 15:00:00
4406,908,4761,03-04-2012 09:30,28-02-2014 00:00,695 days 14:30:00
4408,447,4762,03-04-2012 09:00,28-02-2014 00:00,695 days 15:00:00
4404,909,4763,03-04-2012 10:00,28-02-2014 00:00,695 days 14:00:00
4403,910,4764,03-04-2012 10:00,28-02-2014 00:00,695 days 14:00:00
4405,448,4765,03-04-2012 10:00,28-02-2014 00:00,695 days 14:00:00
4401,911,4766,03-04-2012 10:30,28-02-2014 00:00,695 days 13:30:00
4400,449,4767,03-04-2012 10:30,28-02-2014 00:00,695 days 13:30:00
4402,450,4768,03-04-2012 10:30,28-02-2014 00:00,695 days 13:30:00
1412,912,4769,03-04-2012 11:00,23-11-2013 00:00,598 days 13:00:00
313,451,4770,03-04-2012 11:00,03-07-2013 00:00,455 days 13:00:00
4399,913,4771,03-04-2012 11:00,28-02-2014 00:00,695 days 13:00:00
4397,914,4772,03-04-2012 11:30,28-02-2014 00:00,695 days 12:30:00
4398,915,4773,03-04-2012 11:30,28-02-2014 00:00,695 days 12:30:00
4396,916,4774,03-04-2012 12:00,28-02-2014 00:00,695 days 12:00:00
4395,917,4775,03-04-2012 12:30,28-02-2014 00:00,695 days 11:30:00
4394,918,4776,03-04-2012 12:30,28-02-2014 00:00,695 days 11:30:00
4393,919,4777,03-04-2012 12:30,28-02-2014 00:00,695 days 11:30:00
4392,920,4778,03-04-2012 13:00,28-02-2014 00:00,695 days 11:00:00
4389,921,4779,04-04-2012 08:00,28-02-2014 00:00,694 days 16:00:00
4390,922,4780,04-04-2012 08:00,28-02-2014 00:00,694 days 16:00:00
4282,923,4781,04-04-2012 08:00,20-02-2014 00:00,686 days 16:00:00
4391,924,4782,04-04-2012 08:00,28-02-2014 00:00,694 days 16:00:00
4388,452,4783,04-04-2012 08:00,28-02-2014 00:00,694 days 16:00:00
4387,925,4784,04-04-2012 08:30,28-02-2014 00:00,694 days 15:30:00
4386,926,4785,04-04-2012 08:30,28-02-2014 00:00,694 days 15:30:00
4384,927,4786,04-04-2012 09:30,28-02-2014 00:00,694 days 14:30:00
4383,928,4787,04-04-2012 09:30,28-02-2014 00:00,694 days 14:30:00
4382,929,4788,04-04-2012 09:30,28-02-2014 00:00,694 days 14:30:00
4385,453,4789,04-04-2012 09:30,28-02-2014 00:00,694 days 14:30:00
4381,930,4790,04-04-2012 10:00,28-02-2014 00:00,694 days 14:00:00
4380,931,4791,04-04-2012 10:30,28-02-2014 00:00,694 days 13:30:00
4378,932,4792,04-04-2012 10:30,28-02-2014 00:00,694 days 13:30:00
4379,933,4793,04-04-2012 10:30,28-02-2014 00:00,694 days 13:30:00
4377,934,4794,04-04-2012 10:30,28-02-2014 00:00,694 days 13:30:00
4376,454,4795,04-04-2012 11:30,28-02-2014 00:00,694 days 12:30:00
4375,935,4796,04-04-2012 11:30,28-02-2014 00:00,694 days 12:30:00
233,936,4797,04-04-2012 12:00,16-05-2013 00:00,406 days 12:00:00
363,937,4798,04-04-2012 12:00,05-08-2013 00:00,487 days 12:00:00
4374,938,4799,04-04-2012 12:00,28-02-2014 00:00,694 days 12:00:00
4373,939,4800,04-04-2012 12:30,28-02-2014 00:00,694 days 11:30:00
4372,940,4801,04-04-2012 12:30,28-02-2014 00:00,694 days 11:30:00
77,941,4802,04-04-2012 13:00,21-12-2012 00:00,260 days 11:00:00
3706,942,4803,04-04-2012 13:00,04-02-2014 00:00,670 days 11:00:00
4371,943,4804,04-04-2012 13:00,28-02-2014 00:00,694 days 11:00:00
4370,944,4805,05-04-2012 00:30,28-02-2014 00:00,693 days 23:30:00
4369,945,4806,05-04-2012 08:00,28-02-2014 00:00,693 days 16:00:00
4368,946,4807,05-04-2012 08:00,28-02-2014 00:00,693 days 16:00:00
4367,947,4808,05-04-2012 08:00,28-02-2014 00:00,693 days 16:00:00
4366,948,4809,05-04-2012 08:30,28-02-2014 00:00,693 days 15:30:00
4345,949,4810,05-04-2012 09:00,25-02-2014 00:00,690 days 15:00:00
4365,455,4811,05-04-2012 09:00,28-02-2014 00:00,693 days 15:00:00
4364,950,4812,05-04-2012 09:00,28-02-2014 00:00,693 days 15:00:00
4363,951,4813,05-04-2012 09:30,28-02-2014 00:00,693 days 14:30:00
4362,456,4814,05-04-2012 09:30,28-02-2014 00:00,693 days 14:30:00
4360,952,4815,05-04-2012 10:00,28-02-2014 00:00,693 days 14:00:00
4361,953,4816,05-04-2012 10:00,28-02-2014 00:00,693 days 14:00:00
4359,954,4817,05-04-2012 10:00,28-02-2014 00:00,693 days 14:00:00
4358,457,4818,05-04-2012 10:00,28-02-2014 00:00,693 days 14:00:00
4357,955,4819,05-04-2012 10:30,28-02-2014 00:00,693 days 13:30:00
4355,956,4820,05-04-2012 11:00,28-02-2014 00:00,693 days 13:00:00
4356,458,4821,05-04-2012 11:00,28-02-2014 00:00,693 days 13:00:00
4354,459,4822,05-04-2012 11:30,28-02-2014 00:00,693 days 12:30:00
1164,957,4823,03-08-2012 00:30,28-02-2014 00:00,573 days 23:30:00
4352,958,4824,05-04-2012 12:30,28-02-2014 00:00,693 days 11:30:00
4350,460,4825,05-04-2012 12:30,28-02-2014 00:00,693 days 11:30:00
4353,959,4826,05-04-2012 12:30,28-02-2014 00:00,693 days 11:30:00
4351,461,4827,05-04-2012 12:30,28-02-2014 00:00,693 days 11:30:00
4349,960,4828,05-04-2012 13:30,28-02-2014 00:00,693 days 10:30:00
4348,961,4829,05-04-2012 13:30,28-02-2014 00:00,693 days 10:30:00
4343,962,4830,10-04-2012 08:00,28-02-2014 00:00,688 days 16:00:00
4344,963,4831,10-04-2012 08:00,28-02-2014 00:00,688 days 16:00:00
4341,462,4832,10-04-2012 08:30,28-02-2014 00:00,688 days 15:30:00
4342,964,4833,10-04-2012 08:30,28-02-2014 00:00,688 days 15:30:00
4340,965,4834,10-04-2012 09:00,28-02-2014 00:00,688 days 15:00:00
4334,966,4835,10-04-2012 09:30,28-02-2014 00:00,688 days 14:30:00
